"_id",parentID,text
5949123b68776200107cbbd6,5986172faee015000f140a9a,Expense Report Administration
5949126568776200107cbbd7,594905606483e75ddf4fea95,Workers Compensation Claim Management
594912b268776200107cbbd8,594905606483e75ddf4fea95,Provider Management
594912c668776200107cbbd9,594912b268776200107cbbd8,Procurement
594912d668776200107cbbda,594912b268776200107cbbd8,Contract Negotiations
594912e568776200107cbbdb,594912b268776200107cbbd8,Contract Execution
5949138568776200107cbbde,5949099568776200107cbbb2,CV/Resume Review
5949139268776200107cbbdf,5949099568776200107cbbb2,Interview Scheduling
594913e168776200107cbbe0,594905606483e75ddf4fea95,Personnel Interaction Management
595f67b70eae340010a351da,593017578c9e7200107363b8,Statements
595f67e10eae340010a351db,595f67b70eae340010a351da,Income
595f680c0eae340010a351dc,593017838c9e7200107363b9,Analysis
595f687d0eae340010a351df,592edb010a29892b00d49a9e,Risk Management
595f68cc0eae340010a351e1,5943b0a000b1c5000e43bec8,Analysis
595f68f00eae340010a351e2,593017578c9e7200107363b8,Financial Analysis
595f691b0eae340010a351e3,,Market Experience
595f69290eae340010a351e4,595f691b0eae340010a351e3,Europe
595f69340eae340010a351e5,595f691b0eae340010a351e3,North America
595f69380eae340010a351e6,595f691b0eae340010a351e3,South America
595f693f0eae340010a351e7,595f691b0eae340010a351e3,Middle-East
595f69440eae340010a351e8,595f691b0eae340010a351e3,Asia
595f694f0eae340010a351e9,595f691b0eae340010a351e3,Africa
595f73870eae340010a351eb,595f68f00eae340010a351e2,Risk Analysis
595f73af0eae340010a351ed,5a142f8a11015b000e01fc5b,Risk
595f74490eae340010a351ee,5a142f8a11015b000e01fc5b,Projections
59663f3f0eae340010a351f8,595f687d0eae340010a351df,Reputational Risk
59663fae0eae340010a351fa,5949087c68776200107cbbae,General HR Employment Law
59663fe20eae340010a351fb,5949087c68776200107cbbae,Employment Law-Breach
596642340eae340010a351fc,58fbd5f70de1ee000f1c6d51,Website Communications
596642400eae340010a351fd,5949099568776200107cbbb2,Intranet Communications
596642d50eae340010a351fe,5cbc947e31d47d001110481b,Intranet
596642ee0eae340010a351ff,596642340eae340010a351fc,General External Website Updating/Coms
596643240eae340010a35200,5cbc947e31d47d001110481b,Mediums
596643fd0eae340010a35201,59490d8e68776200107cbbc3,Payment
596644d50eae340010a35203,594905606483e75ddf4fea95,On-boarding/Induction
596645430eae340010a35204,596644d50eae340010a35203,Event Creation
596645540eae340010a35205,596644d50eae340010a35203,Probation Period Management
596646520eae340010a35206,5949087c68776200107cbbae,New Start Contract
5966465f0eae340010a35207,5949087c68776200107cbbae,Contract Changes/Extensions
58fbcdd33b0fc40b7974b455,,Marketing
592edb010a29892b00d49a9e,,Management
596f74f8694ffe000fb02892,58fbd7190de1ee000f1c6d6f,<10 Participants
596f7cc4694ffe000fb02893,58fbd6a20de1ee000f1c6d5d,"Inbound Calls, 10-50 Person Office"
596f7d11694ffe000fb02894,58fbd6a20de1ee000f1c6d5d,"Inbound Calls, <10 Person Office"
596f7d71694ffe000fb02895,58fbd6800de1ee000f1c6d59,Online
596f8027694ffe000fb02896,595f67b70eae340010a351da,Cash Flow
596f809e694ffe000fb02898,5977494caee015000f140992,Vertical
596f80ba694ffe000fb02899,5ab597794719d40012435f6b,Renewable Electricity
596f80c0694ffe000fb0289a,5ab576be4719d40012435f1f,Aerospace & Defence
596f80e8694ffe000fb0289b,5ab56e866a4200000c2d50e5,"Oil, Gas, & Consumable Fuels"
596f8258694ffe000fb0289c,593a73c920a5d87b382da3be,Household & Personal Products
596f83ce694ffe000fb0289d,59774040aee015000f140988,Wireframe
596f848e694ffe000fb0289e,5949087c68776200107cbbae,Recruitment Compliance
596f887b694ffe000fb0289f,596644d50eae340010a35203,Event Management
596f8882694ffe000fb028a0,596644d50eae340010a35203,Event Analysis
596f8948694ffe000fb028a1,58fbd4280de1ee000f1c6d39,Ad Campaign Management
596f897a694ffe000fb028a3,59773f73aee015000f140987,.Gif Creation
596f89ea694ffe000fb028a4,58fbd4620de1ee000f1c6d3d,Content Posting
596f89f1694ffe000fb028a5,5ad4b75cbfa7270017b98749,Creation
596f8a37694ffe000fb028a6,58fbd4e40de1ee000f1c6d48,General User
596f8a3b694ffe000fb028a7,58fbd4e40de1ee000f1c6d48,Business User
596f8a42694ffe000fb028a8,58fbd4e40de1ee000f1c6d48,Content Creation
596f8a51694ffe000fb028a9,58fbd4e40de1ee000f1c6d48,Ad Creation
596f8a5d694ffe000fb028aa,58fbd4e40de1ee000f1c6d48,Ad Campaign Creation
596f8a62694ffe000fb028ab,58fbd4e40de1ee000f1c6d48,Ad Campaign Management
596f8a9b694ffe000fb028ac,58fbd4050de1ee000f1c6d35,Content Creation
596f8af9694ffe000fb028ad,58fbd4050de1ee000f1c6d35,Ad Campaign Creation
596f8afd694ffe000fb028ae,58fbd4050de1ee000f1c6d35,Ad Campaign Management
596f8b14694ffe000fb028af,58fbd4280de1ee000f1c6d39,Business User
596f8ba3694ffe000fb028b0,58fbd4280de1ee000f1c6d39,Content Creation
596f8c3f694ffe000fb028b1,58fbd4050de1ee000f1c6d35,Content Posting
596f8c52694ffe000fb028b2,58fbd4280de1ee000f1c6d39,Content Posting
596f8dc2694ffe000fb028b3,58fbd5100de1ee000f1c6d49,Content Posting
596f8dcf694ffe000fb028b4,58fbd5100de1ee000f1c6d49,Ad Creation
596f8ddb694ffe000fb028b5,58fbd5100de1ee000f1c6d49,Ad Campaign Creation
596f8e32694ffe000fb028b6,593927a18edd1b000f4a47f3,Newsletter Management
59709d0326046c000f2ae67c,59775cb0aee015000f1409b5,Client
59709d4726046c000f2ae67d,5ab125e65c4de00018f07f15,Technical Translated To  Non-Technical
59709e2b26046c000f2ae67e,58fbd9c50de1ee000f1c6db4,Research
59709e3f26046c000f2ae67f,58fbd61a0de1ee000f1c6d58,Educating
59709e5026046c000f2ae680,58fbd61a0de1ee000f1c6d58,Organising Group Activities
59709fad26046c000f2ae681,58fbd61a0de1ee000f1c6d58,Debating
5970a3fd26046c000f2ae684,593924f68edd1b000f4a47ee,Persona Targeting
5970a52a26046c000f2ae685,5ab582479d0b45095544ebda,Business Intelligence/Data Visualisation
5970a55126046c000f2ae686,5970a52a26046c000f2ae685,Tableau
5970a6ca26046c000f2ae687,5970a52a26046c000f2ae685,Epico Informance EMI
5970a6d126046c000f2ae688,5970a52a26046c000f2ae685,Sisense
5970a6e326046c000f2ae689,5970a52a26046c000f2ae685,Salesforce Analytics Cloud
5970a6e726046c000f2ae68a,5970a52a26046c000f2ae685,Birst
5970a6f426046c000f2ae68b,5970a52a26046c000f2ae685,QlikView Business Discovery Program
5970a6fc26046c000f2ae68c,5970a52a26046c000f2ae685,Looker
5970a70126046c000f2ae68d,5970a52a26046c000f2ae685,Datameer
5970a70e26046c000f2ae68e,5970a52a26046c000f2ae685,Board All-in-One
5970a71a26046c000f2ae68f,5970a52a26046c000f2ae685,Infor d/EPM
5970a73826046c000f2ae690,5970a52a26046c000f2ae685,IQMS EnterpriselQ Business Intelligence
5970a74326046c000f2ae691,5970a52a26046c000f2ae685,Domo for BI
5970a74826046c000f2ae692,5970a52a26046c000f2ae685,Pentaho
5970a74d26046c000f2ae693,5970a52a26046c000f2ae685,Yellowfin
5970a75226046c000f2ae694,5970a52a26046c000f2ae685,MicroStrategy
5970a75a26046c000f2ae695,5970a52a26046c000f2ae685,TIBCO Jaspersoft
5970a7b526046c000f2ae696,5970a52a26046c000f2ae685,Zoho Reports
5970a7bb26046c000f2ae697,5970a52a26046c000f2ae685,Datahug
5970a7c826046c000f2ae698,5970a52a26046c000f2ae685,Adaptive Discovery
5970a7cc26046c000f2ae699,5970a52a26046c000f2ae685,Chartio
5970a7d126046c000f2ae69a,5970a52a26046c000f2ae685,Grow
5970a7e026046c000f2ae69b,5970a52a26046c000f2ae685,Style Scope
5970a7eb26046c000f2ae69c,5970a52a26046c000f2ae685,DBxtra
5970a7f126046c000f2ae69d,5970a52a26046c000f2ae685,TapClicks
5970a7f426046c000f2ae69e,5970a52a26046c000f2ae685,Control
5970a80626046c000f2ae69f,5970a52a26046c000f2ae685,Izenda OEM
5970a80e26046c000f2ae6a0,5970a52a26046c000f2ae685,Dundas BI
5970a81626046c000f2ae6a1,5970a52a26046c000f2ae685,QlikSense
5970a81c26046c000f2ae6a2,5970a52a26046c000f2ae685,Informer
5970a82026046c000f2ae6a3,5970a52a26046c000f2ae685,InsightSquared
5970a82526046c000f2ae6a4,5970a52a26046c000f2ae685,Splunk
5970a82f26046c000f2ae6a5,5970a52a26046c000f2ae685,iDashboards
5970b14426046c000f2ae6a9,58fbe33e3b0fc40b7974b459,Infrastructure
5970b15226046c000f2ae6aa,5970b14426046c000f2ae6a9,Microservices
5970b21e26046c000f2ae6ab,58fbe33e3b0fc40b7974b459,Cloud Computing Platform
5970b23e26046c000f2ae6ac,5970b21e26046c000f2ae6ab,AWS Amazon Web Services
5970b29926046c000f2ae6ad,59b66bf4572ae70010d025ab,Github
5970b2d226046c000f2ae6ae,592edb010a29892b00d49a9e,Process Management & Methods
5970b2de26046c000f2ae6af,5970b2d226046c000f2ae6ae,Kanban
5970b2e926046c000f2ae6b0,5970b2d226046c000f2ae6ae,Scrum
5970b7a226046c000f2ae6b4,58fbe33e3b0fc40b7974b459,Virtualization and Orchestration
5970b7c526046c000f2ae6b5,5970b7a226046c000f2ae6b4,Docker
5970b7d826046c000f2ae6b6,5970b7a226046c000f2ae6b4,Kubernetes
5974dfd926046c000f2ae6d3,58fbd5100de1ee000f1c6d49,Business User
59773978aee015000f140979,5977439eaee015000f14098d,Sketch
597739f8aee015000f14097b,593a73c920a5d87b382da3be,Health Care Equipment & Services
59773a11aee015000f14097c,593a73c920a5d87b382da3be,"Pharmaceuticals, Biotechnology & Life Sciences"
59773c3caee015000f14097d,59773f73aee015000f140987,Typography
59773ca5aee015000f14097e,59774040aee015000f140988,User Journey/Mind Mapping/Site Mapping
59773cc9aee015000f14097f,59774040aee015000f140988,UCD User-Centered Design
59773cf9aee015000f140980,59773f73aee015000f140987,Image Editing/Manipulation
59773d48aee015000f140981,5943c78ffbb5ab65ec4010c8,Brand
59773d51aee015000f140982,59773d48aee015000f140981,Creation
59773d56aee015000f140983,59773d48aee015000f140981,Awareness
59773d5daee015000f140984,59773d48aee015000f140981,Implementation
59773f73aee015000f140987,5943c78ffbb5ab65ec4010c8,Imagery
59774040aee015000f140988,5943c78ffbb5ab65ec4010c8,Web Design/User Experience
597742e9aee015000f14098b,59774040aee015000f140988,Qualitative Research
597742f0aee015000f14098c,59774040aee015000f140988,Quantitative Research
5977439eaee015000f14098d,,Software - Creative
597744d8aee015000f14098e,5977439eaee015000f14098d,UXPin
59774522aee015000f14098f,5970a52a26046c000f2ae685,UserTesting
5977487daee015000f140990,59774040aee015000f140988,Rapid Prototyping
5977493eaee015000f140991,5ab58e486a4200000c2d5128,Banking
5977494caee015000f140992,593a73c920a5d87b382da3be,"Information Technology, Equipment, and Services"
59774955aee015000f140993,5ab58e486a4200000c2d5128,Diversified Financial Services
59774973edf0f50ca6b1f8ce,,Psychology
597749d5aee015000f140996,59773f73aee015000f140987,Storyboarding
59774bb4edf0f50ca6b1f8cf,,Information Technology
59774d7faee015000f140998,59774973edf0f50ca6b1f8ce,Human-Computer Interaction
59774dddaee015000f140999,59774bb4edf0f50ca6b1f8cf,Database
59774ed9aee015000f14099b,59774bb4edf0f50ca6b1f8cf,"ETL Extract, Transform, Load"
59774ef1aee015000f14099c,59774dddaee015000f140999,Data Structures
59774ef7aee015000f14099d,59774dddaee015000f140999,Modelling
59774f27aee015000f14099e,59774dddaee015000f140999,Schemas
59774f85aee015000f14099f,59774f27aee015000f14099e,Logical
59774f92aee015000f1409a0,59774f27aee015000f14099e,Physical
59775070aee015000f1409a1,593015ae8c9e7200107363b0,Size
597750f1aee015000f1409a2,59fb40fc6489b1000f11a6e3,Workflow
597750feaee015000f1409a3,597750f1aee015000f1409a2,Design
59775107aee015000f1409a4,597750f1aee015000f1409a2,Implement
5977510caee015000f1409a5,597750f1aee015000f1409a2,Management
59775345aee015000f1409a6,5943b74600b1c5000e43bedc,Salesforce
59775400aee015000f1409a7,59774dddaee015000f140999,Management
597754e6aee015000f1409a8,5970a52a26046c000f2ae685,Power BI
59775596aee015000f1409a9,59ae7452255e41000ebaf3de,Agile Development
597755c3aee015000f1409aa,58fbd5f70de1ee000f1c6d51,Report
597755dfaee015000f1409ab,597755c3aee015000f1409aa,Creation
597755eaaee015000f1409ac,597755c3aee015000f1409aa,Manipulation
597755faaee015000f1409ad,597755c3aee015000f1409aa,Presentation
59775634aee015000f1409ae,597755c3aee015000f1409aa,Process Management
59775cb0aee015000f1409b5,58fbd5f70de1ee000f1c6d51,Human Interaction
59775d19aee015000f1409b6,59775cb0aee015000f1409b5,Communication Level & Type
59775d3caee015000f1409b7,59775d19aee015000f1409b6,Executive
59775d4caee015000f1409b8,59775d19aee015000f1409b6,Managerial
59775d91aee015000f1409b9,59775d19aee015000f1409b6,Subordinate
59777f0eaee015000f1409c9,5977439eaee015000f14098d,Axure
5979b7ebaee015000f1409df,5ab5949c4719d40012435f65,Home Entertainment/Videogame
5979b809aee015000f1409e0,5979b7ebaee015000f1409df,PC/Console
5979b811aee015000f1409e1,5979b7ebaee015000f1409df,Portable/Mobile
597aeba4aee015000f1409f9,595f687d0eae340010a351df,Risk Prediction
597aec00aee015000f1409fb,59773d48aee015000f140981,Maintenance
597aec77aee015000f1409fc,5970b2d226046c000f2ae6ae,Lean
597aec7baee015000f1409fd,5970b2d226046c000f2ae6ae,Agile
597aeda9aee015000f1409fe,59ae7452255e41000ebaf3de,Mobile-First Development
597af1c5aee015000f140a02,59773cc9aee015000f14097f,Labeling
597af1daaee015000f140a03,59773cc9aee015000f14097f,Navigation Systems
597af1e7aee015000f140a04,59773cc9aee015000f14097f,Information Seeking
597af6e6aee015000f140a05,5977439eaee015000f14098d,InVision
597af7edaee015000f140a06,,Software - Web Content Management
597af866aee015000f140a07,5abab6e112c4c12c1aeef6b5,CMS Content Management Systems
597af964aee015000f140a08,597af7edaee015000f140a06,Acquia
597af977aee015000f140a09,597af7edaee015000f140a06,Adobe Experience Manager
597afa2daee015000f140a0c,597af7edaee015000f140a06,CoreMedia
597afa33aee015000f140a0d,597af7edaee015000f140a06,CoreMedia LiveContext
597afa4baee015000f140a0e,597af7edaee015000f140a06,Crownpeak
597afa77aee015000f140a0f,597af7edaee015000f140a06,Episerver Digital Experience Cloud
597afa86aee015000f140a10,597af7edaee015000f140a06,FirstSpirit
597afaa0aee015000f140a11,597af7edaee015000f140a06,eZ Platform
597afabcaee015000f140a12,597af7edaee015000f140a06,XperienCentral
597afac5aee015000f140a13,597af7edaee015000f140a06,Hippo
597afadbaee015000f140a14,597af7edaee015000f140a06,IBM Web Content Manager
597afafcaee015000f140a15,597af7edaee015000f140a06,Kentico Software
597afb54aee015000f140a16,597af7edaee015000f140a06,OpenText Web Site Management
597afb5eaee015000f140a17,597af7edaee015000f140a06,OpenText Web Experience Management
597afb65aee015000f140a18,597af7edaee015000f140a06,OpenText Web TeamSite
597afb85aee015000f140a19,597af7edaee015000f140a06,Oracle WebCenter Sites
597afb96aee015000f140a1a,597af7edaee015000f140a06,SDL Web
597afba2aee015000f140a1b,597af7edaee015000f140a06,Sitecore
597afbc1aee015000f140a1c,597af7edaee015000f140a06,OSS CXP Customer Experience Platform
5981f4f4aee015000f140a50,5ab579924719d40012435f23,Human Resources & Employment
5981f59aaee015000f140a51,58fbcdd33b0fc40b7974b455,Brand
5981f5f1aee015000f140a52,5981f59aaee015000f140a51,Strategy
5981f5f8aee015000f140a53,5981f59aaee015000f140a51,Management
5981f603aee015000f140a54,5981f59aaee015000f140a51,Implementation
5981f619aee015000f140a55,5981f59aaee015000f140a51,Analysis
5981f65caee015000f140a56,5949099568776200107cbbb2,Assessment
5981f6aeaee015000f140a57,5949099568776200107cbbb2,Strategy Creation
5981f6baaee015000f140a58,5949099568776200107cbbb2,Strategy Implementation
5981f8ccaee015000f140a5c,596f809e694ffe000fb02898,VR-Virtual Reality
5981f8ecaee015000f140a5d,596f809e694ffe000fb02898,3D Imaging
5981f8f4aee015000f140a5e,596f809e694ffe000fb02898,Laser Scanning
5981f8ffaee015000f140a5f,596f809e694ffe000fb02898,Optical
5981f948aee015000f140a60,597750f1aee015000f1409a2,Inception
5981f94faee015000f140a61,597750f1aee015000f1409a2,Build
5981f958aee015000f140a62,597750f1aee015000f1409a2,Test
5981f960aee015000f140a63,597750f1aee015000f1409a2,Release
5981f9ffaee015000f140a64,5977494caee015000f140992,Internet Software & Services
5986154daee015000f140a95,594905606483e75ddf4fea95,Off-Boarding
598615d3aee015000f140a97,5986154daee015000f140a95,Exit Interviews
5986169baee015000f140a98,5cbc87d631d47d00111047fa,SuccessFactors Employee Central
598616bcaee015000f140a99,5943b68e00b1c5000e43bed1,PowerPoint
5986172faee015000f140a9a,594905606483e75ddf4fea95,Tracking & Reporting
5986174faee015000f140a9b,5986172faee015000f140a9a,Days Off
59862500aee015000f140a9c,5949099568776200107cbbb2,Offer Issuing
59862571aee015000f140a9d,58fbd61a0de1ee000f1c6d58,Coaching
59862650aee015000f140a9e,5949087c68776200107cbbae,TUPE-Transfer of Undertakings (Protection of Employment) Regulations (U.K.)
598626acaee015000f140a9f,5949099568776200107cbbb2,Career Fairs
598626c6aee015000f140aa0,594905606483e75ddf4fea95,Internships
598627b4aee015000f140aa1,598626c6aee015000f140aa0,Programme Creation
598627bfaee015000f140aa3,598626c6aee015000f140aa0,Programme Implementation
5986287aaee015000f140aa4,5949083568776200107cbbad,Workday
59862895aee015000f140aa5,596644d50eae340010a35203,Integration
59862979aee015000f140aa6,594913e168776200107cbbe0,Grievance Management
59862990aee015000f140aa7,594913e168776200107cbbe0,Disciplinary Management
598629a2aee015000f140aa8,594913e168776200107cbbe0,Interpersonal Coaching
598629fcaee015000f140aa9,594905606483e75ddf4fea95,Office Culture
59862a18aee015000f140aaa,598629fcaee015000f140aa9,Creation
59862a2daee015000f140aab,598629fcaee015000f140aa9,Change Strategy Creation
59862a3faee015000f140aac,598629fcaee015000f140aa9,Analysis
59862aa0aee015000f140aad,594905d568776200107cbba5,Program
59897ec4aee015000f140adf,59774bb4edf0f50ca6b1f8cf,Security
59897ed8aee015000f140ae0,59897ec4aee015000f140adf,ZoneFox
59898175aee015000f140ae3,597742e9aee015000f14098b,Focus Groups
598983b6aee015000f140ae4,59774040aee015000f140988,Functional Testing
59898e22aee015000f140ae5,59774040aee015000f140988,Dashboard Design
5989915eaee015000f140ae6,5970b23e26046c000f2ae6ac,EC2 Elastic Compute Cloud 2
59899179aee015000f140ae7,5970b23e26046c000f2ae6ac,Cloud Formation
59899188aee015000f140ae8,5970b7a226046c000f2ae6b4,Puppet
598994e0aee015000f140aea,59ae7452255e41000ebaf3de,Intranet Development
598994fdaee015000f140aeb,5ab57c8c6a4200000c2d5104,"Textiles, Apparel, & Luxury Goods"
59899528aee015000f140aec,5981f9ffaee015000f140a64,E-Commerce
59ae6780255e41000ebaf3d1,593019f68c9e7200107363cb,1B+
59ae68e3255e41000ebaf3d2,58fbd4620de1ee000f1c6d3d,Ad Creation
59ae68f4255e41000ebaf3d3,593925758edd1b000f4a47ef,Ad Creation
59ae6901255e41000ebaf3d4,58fbd4280de1ee000f1c6d39,Ad Creation
59ae690d255e41000ebaf3d5,58fbd4050de1ee000f1c6d35,Ad Creation
59ae6b6d255e41000ebaf3d6,5943c9893c8827000e733a91,Hangouts
59ae6b75255e41000ebaf3d7,5943c9893c8827000e733a91,Forms
59ae72b5255e41000ebaf3d9,5970b7a226046c000f2ae6b4,Chef
59ae72b9255e41000ebaf3da,5970b7a226046c000f2ae6b4,Ansible
59ae72c4255e41000ebaf3db,5970b7a226046c000f2ae6b4,Jenkins
59ae72d6255e41000ebaf3dc,58fbe3b60de1ee000f1c6dbe,Bash
59ae72dc255e41000ebaf3dd,58fbe3b60de1ee000f1c6dbe,Perl
59ae7452255e41000ebaf3de,58fbe33e3b0fc40b7974b459,Methodology
59ae74c5255e41000ebaf3df,59774bb4edf0f50ca6b1f8cf,Operating Systems
59ae74d8255e41000ebaf3e0,59ae74c5255e41000ebaf3df,OSX
59ae74e8255e41000ebaf3e1,59ae74c5255e41000ebaf3df,DOS
59ae74ee255e41000ebaf3e2,59ae74c5255e41000ebaf3df,Linux
59ae756b255e41000ebaf3e3,59774bb4edf0f50ca6b1f8cf,System Monitoring
59ae7574255e41000ebaf3e4,59774bb4edf0f50ca6b1f8cf,System Diagnostics
59aebe72255e41000ebaf3ef,5986154daee015000f140a95,Departure Document Preparation
59aebe86255e41000ebaf3f0,5986154daee015000f140a95,Severance Package Explanation
59b27921572ae70010d0257d,59774973edf0f50ca6b1f8ce,Coaching
59b27932572ae70010d0257e,59b27921572ae70010d0257d,Career Coach
59b2799e572ae70010d0257f,5acbdb4bfed7970b645ea1ba,Personality Analytics
59b279b5572ae70010d02580,59b2799e572ae70010d0257f,Belbin
59b279f4572ae70010d02581,59774973edf0f50ca6b1f8ce,Emotional Quotient (EQ)
59b27a3b572ae70010d02582,59b2799e572ae70010d0257f,Emotional Intelligence Inventory (EQi)
59b27ab1572ae70010d02583,5acbdb4bfed7970b645ea1ba,Occupational Tests
59b27bce572ae70010d02584,59b2799e572ae70010d0257f,Occupational Personality Questionnaire (OPQ)
59b27c24572ae70010d02585,59b2799e572ae70010d0257f,Motivational Appraisal of Personal Potential (MAPP)
59b27d0a572ae70010d02586,592edb010a29892b00d49a9e,Quality Control/Assurance
59b27dac572ae70010d02587,58fbd1bf0de1ee000f1c6d2d,Competitor
59b27dbe572ae70010d02588,58fbd1bf0de1ee000f1c6d2d,Price
59b282f9572ae70010d0258b,59b2799e572ae70010d0257f,SHL Occupational Personality Questionnaire (OPQ)
59b283ab572ae70010d0258c,59b2799e572ae70010d0257f,Myers-Briggs Type Indicator (MBTI)
59b284ef572ae70010d0258d,59b27ab1572ae70010d02583,SHL Verify Range of Ability Tests
59b28b44572ae70010d0258f,5ab581004719d40012435f3a,Education
59b28b9e572ae70010d02591,5abbb6e46a4200000c2d535c,Higher
59b28ba8572ae70010d02592,5abbb6e46a4200000c2d535c,High School
59b28bb3572ae70010d02593,5abbb6e46a4200000c2d535c,Elementary
59b28bbc572ae70010d02594,5abbb6e46a4200000c2d535c,Pre-School
59b66ae6572ae70010d025a8,59774bb4edf0f50ca6b1f8cf,System Security
59b66b1e572ae70010d025a9,58fbe3ae0de1ee000f1c6dbc,Elixir
59b66bf4572ae70010d025ab,58fbe33e3b0fc40b7974b459,Version Control
59b66c00572ae70010d025ac,59b66bf4572ae70010d025ab,Git
59b66c10572ae70010d025ad,58fbe3b60de1ee000f1c6dbe,Go
59b66c7a572ae70010d025ae,5970b7a226046c000f2ae6b4,CoreOS
59b66c95572ae70010d025af,58fbe3ae0de1ee000f1c6dbc,Phoenix
59b66ca8572ae70010d025b0,5ab582479d0b45095544ebda,Machine Learning Tools
59b66cb3572ae70010d025b1,59b66ca8572ae70010d025b0,Torch
59b66cba572ae70010d025b2,59b66ca8572ae70010d025b0,TensorFlow
59b66d78572ae70010d025b4,58fbe33e3b0fc40b7974b459,Message Queue
59b66dc2572ae70010d025b5,59b66d78572ae70010d025b4,Kafka
59b66df5572ae70010d025b6,5970b21e26046c000f2ae6ab,Google Cloud Platform
59b66dfc572ae70010d025b7,5970b21e26046c000f2ae6ab,Azure
59c3a943485631000f5b7bba,597739f8aee015000f14097b,Technology
59c3a98b485631000f5b7bbb,59c3a943485631000f5b7bba,Imaging
59c3abdb485631000f5b7bbc,59ae7452255e41000ebaf3de,RESTful web services
59c3abfb485631000f5b7bbd,5cf18115b7cbba0011246992,Spring
59c3ac58485631000f5b7bbe,58fbe3f20de1ee000f1c6dc5,Ext
59c3ac89485631000f5b7bbf,58fbe3ae0de1ee000f1c6dbc,Hibernate
59c3ace3485631000f5b7bc0,58fbe33e3b0fc40b7974b459,Server Platforms
59c3acee485631000f5b7bc1,59c3ace3485631000f5b7bc0,Apache Tomcat
59c3ad10485631000f5b7bc2,58fbe33e3b0fc40b7974b459,Build Tools
59c3ad19485631000f5b7bc3,59c3ad10485631000f5b7bc2,Gradle
59c3c9d7485631000f5b7bc5,59ae74c5255e41000ebaf3df,Windows
59c3db0c485631000f5b7bc6,58fbe3b60de1ee000f1c6dbe,PHP
59c4c60084fae81d6beded8a,,Law
59c4d0b2ba0bee000ef70e22,59c4c60084fae81d6beded8a,Contentious
59c4d0daba0bee000ef70e23,59c4c60084fae81d6beded8a,Non-Contentious
59c4d0eaba0bee000ef70e24,59c4d0b2ba0bee000ef70e22,Crime
59c4d0efba0bee000ef70e25,59c4d0b2ba0bee000ef70e22,Family
59c4d0f4ba0bee000ef70e26,59c4d0b2ba0bee000ef70e22,Employment
59c4d0fbba0bee000ef70e27,59c4d0b2ba0bee000ef70e22,Civil Litigation
59c4d106ba0bee000ef70e28,59c4d0b2ba0bee000ef70e22,Commercial Litigation
59c4d114ba0bee000ef70e29,59c4d0b2ba0bee000ef70e22,Shipping (Wet)
59c4d11aba0bee000ef70e2a,59c4d0b2ba0bee000ef70e22,Construction
59c4d132ba0bee000ef70e2b,59c4d0b2ba0bee000ef70e22,Immigration
59c4d137ba0bee000ef70e2c,59c4d0b2ba0bee000ef70e22,Personal Injury
59c4d13dba0bee000ef70e2d,59c4d0b2ba0bee000ef70e22,Probate
59c4d16cba0bee000ef70e2e,59c4d0daba0bee000ef70e23,Conveyancing
59c4d174ba0bee000ef70e2f,59c4d0daba0bee000ef70e23,Commercial Property
59c4d197ba0bee000ef70e31,59c4d0daba0bee000ef70e23,Corporate Finance
59c4d19dba0bee000ef70e32,59c4d0daba0bee000ef70e23,Corporate Commercial
59c4d1a3ba0bee000ef70e33,59c4d0daba0bee000ef70e23,Shipping (Dry)
59c4d1a8ba0bee000ef70e34,59c4d0daba0bee000ef70e23,Aviation
59c4d1acba0bee000ef70e35,59c4d0daba0bee000ef70e23,Energy
59c4d1b2ba0bee000ef70e36,59c4d0daba0bee000ef70e23,Commercial Contracts
59c4d1baba0bee000ef70e37,59c4d0daba0bee000ef70e23,Wills
59c4d1beba0bee000ef70e38,59c4d0daba0bee000ef70e23,Probate
59c4fee7ba0bee000ef70e40,59774bb4edf0f50ca6b1f8cf,Application Monitoring and Alerting
59c4fef6ba0bee000ef70e41,59c4fee7ba0bee000ef70e40,Nagios
59c4fefbba0bee000ef70e42,59c4fee7ba0bee000ef70e40,Icinga
59c4ff01ba0bee000ef70e43,59c4fee7ba0bee000ef70e40,New Relic
59de24e493a06b000ea760a6,5ab5823e9d0b45095544ebd9,Game Engines
59de250793a06b000ea760a7,59de269893a06b000ea760aa,Maya
59de25e493a06b000ea760a9,59de24e493a06b000ea760a6,Unreal Engine
59de269893a06b000ea760aa,5ab5823e9d0b45095544ebd9,3D Modelling
59de26f693a06b000ea760ac,59de269893a06b000ea760aa,3ds Max
59de271e93a06b000ea760ad,59de24e493a06b000ea760a6,Unity
59de272393a06b000ea760ae,59de24e493a06b000ea760a6,GameMaker
59de272993a06b000ea760af,59de24e493a06b000ea760a6,CryEngine
59de272f93a06b000ea760b0,59de24e493a06b000ea760a6,HeroEngine
59de273593a06b000ea760b1,59de24e493a06b000ea760a6,RAGE
59de277d93a06b000ea760b2,59de24e493a06b000ea760a6,Fox Engine
59de27fb93a06b000ea760b3,59de24e493a06b000ea760a6,Alamo
59de280b93a06b000ea760b4,59de24e493a06b000ea760a6,Anvil
59de282093a06b000ea760b5,59de24e493a06b000ea760a6,BigWorld
59de286993a06b000ea760b6,59de24e493a06b000ea760a6,Decima
59de287a93a06b000ea760b7,59de24e493a06b000ea760a6,Dunia Engine
